region,trending_date,category_title,videos_count
United States,2018-03-17,Gaming,8
United States,2018-03-18,Gaming,10
United States,2018-03-19,Gaming,10
United States,2018-03-20,Gaming,10
United States,2018-03-21,Gaming,10
United States,2018-03-22,Gaming,10
United States,2018-03-23,Gaming,10
United States,2018-03-24,Gaming,8
United States,2018-03-25,Gaming,6
United States,2018-03-26,Gaming,8
United States,2018-03-27,Gaming,8
United States,2018-03-28,Gaming,10
United States,2018-03-29,Gaming,12
United States,2018-03-30,Gaming,12
United States,2018-03-31,Gaming,10
United States,2018-04-01,Gaming,8
United States,2018-04-02,Gaming,8
United States,2018-04-03,Gaming,8
United States,2018-04-04,Gaming,8
United States,2018-04-05,Gaming,8
United States,2018-04-06,Gaming,8
United States,2018-04-07,Gaming,8
United States,2018-04-14,Gaming,6
United States,2018-04-15,Gaming,4
United States,2018-04-16,Gaming,2
United States,2018-04-17,Gaming,2
United States,2018-04-18,Gaming,4
United States,2018-04-19,Gaming,8
United States,2018-04-20,Gaming,8
United States,2018-04-21,Gaming,8
United States,2018-04-22,Gaming,6
United States,2018-04-23,Gaming,10
United States,2018-04-24,Gaming,10
United States,2018-04-25,Gaming,10
United States,2018-04-26,Gaming,10
United States,2018-04-27,Gaming,10
United States,2018-04-28,Gaming,10
United States,2018-04-29,Gaming,10
United States,2018-04-30,Gaming,10
United States,2018-05-01,Gaming,10
United States,2018-05-02,Gaming,10
United States,2018-05-03,Gaming,10
United States,2018-05-04,Gaming,8
United States,2018-05-05,Gaming,6
United States,2018-05-06,Gaming,6
United States,2018-05-07,Gaming,6
United States,2018-05-08,Gaming,10
United States,2018-05-09,Gaming,10
United States,2018-05-10,Gaming,10
United States,2018-05-11,Gaming,10
United States,2018-05-12,Gaming,10
United States,2018-05-13,Gaming,10
United States,2018-05-14,Gaming,10
United States,2018-05-15,Gaming,6
United States,2018-05-16,Gaming,12
United States,2018-05-17,Gaming,10
United States,2018-05-18,Gaming,10
United States,2018-05-19,Gaming,10
United States,2018-05-20,Gaming,12
United States,2018-05-21,Gaming,16
United States,2018-05-22,Gaming,16
United States,2018-05-23,Gaming,16
United States,2018-05-24,Gaming,14
United States,2018-05-25,Gaming,12
United States,2018-05-26,Gaming,16
United States,2018-05-27,Gaming,16
United States,2018-05-28,Gaming,16
United States,2018-05-29,Gaming,16
United States,2018-05-30,Gaming,18
United States,2018-05-31,Gaming,18
United States,2018-06-01,Gaming,18
United States,2018-06-02,Gaming,16
United States,2018-06-03,Gaming,16
United States,2018-06-04,Gaming,16
United States,2018-06-05,Gaming,14
United States,2018-06-06,Gaming,14
United States,2018-06-07,Gaming,16
United States,2018-06-08,Gaming,16
United States,2018-06-09,Gaming,16
United States,2018-06-10,Gaming,20
United States,2018-06-11,Gaming,20
United States,2018-06-12,Gaming,36
United States,2018-06-13,Gaming,40
United States,2018-06-14,Gaming,44
United States,2017-11-14,Howto & Style,36
United States,2017-11-15,Howto & Style,34
United States,2017-11-16,Howto & Style,30
United States,2017-11-17,Howto & Style,26
United States,2017-11-18,Howto & Style,28
United States,2017-11-19,Howto & Style,28
United States,2017-11-20,Howto & Style,28
United States,2017-11-21,Howto & Style,36
United States,2017-11-22,Howto & Style,36
United States,2017-11-23,Howto & Style,40
United States,2017-11-24,Howto & Style,40
United States,2017-11-25,Howto & Style,44
United States,2017-11-26,Howto & Style,48
United States,2017-11-27,Howto & Style,44
United States,2017-11-28,Howto & Style,46
United States,2017-11-29,Howto & Style,50
United States,2017-11-30,Howto & Style,44
United States,2017-12-01,Howto & Style,44
United States,2017-12-02,Howto & Style,34
United States,2017-12-03,Howto & Style,32
United States,2017-12-04,Howto & Style,32
United States,2017-12-05,Howto & Style,36
United States,2017-12-06,Howto & Style,34
United States,2017-12-07,Howto & Style,28
United States,2017-12-08,Howto & Style,42
United States,2017-12-09,Howto & Style,42
United States,2017-12-10,Howto & Style,44
United States,2017-12-11,Howto & Style,42
United States,2017-12-12,Howto & Style,44
United States,2017-12-13,Howto & Style,40
United States,2017-12-14,Howto & Style,38
United States,2017-12-15,Howto & Style,38
United States,2017-12-16,Howto & Style,36
United States,2017-12-17,Howto & Style,38
United States,2017-12-18,Howto & Style,40
United States,2017-12-19,Howto & Style,42
United States,2017-12-20,Howto & Style,42
United States,2017-12-21,Howto & Style,36
United States,2017-12-22,Howto & Style,32
United States,2017-12-23,Howto & Style,26
United States,2017-12-24,Howto & Style,30
United States,2017-12-25,Howto & Style,32
United States,2017-12-26,Howto & Style,32
United States,2017-12-27,Howto & Style,30
United States,2017-12-28,Howto & Style,30
United States,2017-12-29,Howto & Style,30
United States,2017-12-30,Howto & Style,30
United States,2017-12-31,Howto & Style,36
United States,2018-01-01,Howto & Style,36
United States,2018-01-02,Howto & Style,38
United States,2018-01-03,Howto & Style,44
United States,2018-01-04,Howto & Style,44
United States,2018-01-05,Howto & Style,48
United States,2018-01-06,Howto & Style,50
United States,2018-01-07,Howto & Style,44
United States,2018-01-08,Howto & Style,38
United States,2018-01-09,Howto & Style,32
United States,2018-01-12,Howto & Style,26
United States,2018-01-13,Howto & Style,24
United States,2018-01-14,Howto & Style,30
United States,2018-01-15,Howto & Style,36
United States,2018-01-16,Howto & Style,32
United States,2018-01-17,Howto & Style,34
United States,2018-01-18,Howto & Style,46
United States,2018-01-19,Howto & Style,60
United States,2018-01-20,Howto & Style,52
United States,2018-01-21,Howto & Style,48
United States,2018-01-22,Howto & Style,46
United States,2018-01-23,Howto & Style,44
United States,2018-01-24,Howto & Style,36
United States,2018-01-25,Howto & Style,24
United States,2018-01-26,Howto & Style,28
United States,2018-01-27,Howto & Style,26
United States,2018-01-28,Howto & Style,32
United States,2018-01-29,Howto & Style,28
United States,2018-01-30,Howto & Style,36
United States,2018-01-31,Howto & Style,36
United States,2018-02-01,Howto & Style,32
United States,2018-02-02,Howto & Style,32
United States,2018-02-03,Howto & Style,28
United States,2018-02-04,Howto & Style,32
United States,2018-02-05,Howto & Style,26
United States,2018-02-06,Howto & Style,26
United States,2018-02-07,Howto & Style,30
United States,2018-02-08,Howto & Style,28
United States,2018-02-09,Howto & Style,34
United States,2018-02-10,Howto & Style,34
United States,2018-02-11,Howto & Style,36
United States,2018-02-12,Howto & Style,38
United States,2018-02-13,Howto & Style,38
United States,2018-02-14,Howto & Style,36
United States,2018-02-15,Howto & Style,32
United States,2018-02-16,Howto & Style,38
United States,2018-02-17,Howto & Style,36
United States,2018-02-18,Howto & Style,40
United States,2018-02-19,Howto & Style,38
United States,2018-02-20,Howto & Style,32
United States,2018-02-21,Howto & Style,34
United States,2018-02-22,Howto & Style,38
United States,2018-02-23,Howto & Style,42
United States,2018-02-24,Howto & Style,42
United States,2018-02-25,Howto & Style,36
United States,2018-02-26,Howto & Style,34
United States,2018-02-27,Howto & Style,32
United States,2018-02-28,Howto & Style,34
United States,2018-03-01,Howto & Style,36
United States,2018-03-02,Howto & Style,58
United States,2018-03-03,Howto & Style,52
United States,2018-03-04,Howto & Style,58
United States,2018-03-05,Howto & Style,60
United States,2018-03-06,Howto & Style,58
United States,2018-03-07,Howto & Style,56
United States,2018-03-08,Howto & Style,56
United States,2018-03-09,Howto & Style,58
United States,2018-03-10,Howto & Style,56
United States,2018-03-11,Howto & Style,60
United States,2018-03-12,Howto & Style,56
United States,2018-03-13,Howto & Style,56
United States,2018-03-14,Howto & Style,56
United States,2018-03-15,Howto & Style,50
United States,2018-03-16,Howto & Style,44
United States,2018-03-17,Howto & Style,50
United States,2018-03-18,Howto & Style,46
United States,2018-03-19,Howto & Style,52
United States,2018-03-20,Howto & Style,54
United States,2018-03-21,Howto & Style,56
United States,2018-03-22,Howto & Style,54
United States,2018-03-23,Howto & Style,54
United States,2018-03-24,Howto & Style,48
United States,2018-03-25,Howto & Style,48
United States,2018-03-26,Howto & Style,46
United States,2018-03-27,Howto & Style,44
United States,2018-03-28,Howto & Style,48
United States,2018-03-29,Howto & Style,50
United States,2018-03-30,Howto & Style,52
United States,2018-03-31,Howto & Style,48
United States,2018-04-01,Howto & Style,48
United States,2018-04-02,Howto & Style,50
United States,2018-04-03,Howto & Style,46
United States,2018-04-04,Howto & Style,44
United States,2018-04-05,Howto & Style,44
United States,2018-04-06,Howto & Style,44
United States,2018-04-07,Howto & Style,48
United States,2018-04-14,Howto & Style,46
United States,2018-04-15,Howto & Style,46
United States,2018-04-16,Howto & Style,46
United States,2018-04-17,Howto & Style,52
United States,2018-04-18,Howto & Style,52
United States,2018-04-19,Howto & Style,52
United States,2018-04-20,Howto & Style,50
United States,2018-04-21,Howto & Style,48
United States,2018-04-22,Howto & Style,48
United States,2018-04-23,Howto & Style,50
United States,2018-04-24,Howto & Style,44
United States,2018-04-25,Howto & Style,42
United States,2018-04-26,Howto & Style,42
United States,2018-04-27,Howto & Style,42
United States,2018-04-28,Howto & Style,42
United States,2018-04-29,Howto & Style,44
United States,2018-04-30,Howto & Style,44
United States,2018-05-01,Howto & Style,44
United States,2018-05-02,Howto & Style,42
United States,2018-05-03,Howto & Style,40
United States,2018-05-04,Howto & Style,42
United States,2018-05-05,Howto & Style,44
United States,2018-05-06,Howto & Style,44
United States,2018-05-07,Howto & Style,44
United States,2018-05-08,Howto & Style,44
United States,2018-05-09,Howto & Style,40
United States,2018-05-10,Howto & Style,40
United States,2018-05-11,Howto & Style,36
United States,2018-05-12,Howto & Style,40
United States,2018-05-13,Howto & Style,46
United States,2018-05-14,Howto & Style,44
United States,2018-05-15,Howto & Style,40
United States,2018-05-16,Howto & Style,40
United States,2018-05-17,Howto & Style,38
United States,2018-05-18,Howto & Style,42
United States,2018-05-19,Howto & Style,42
United States,2018-05-20,Howto & Style,42
United States,2018-05-21,Howto & Style,38
United States,2018-05-22,Howto & Style,38
United States,2018-05-23,Howto & Style,36
United States,2018-05-24,Howto & Style,36
United States,2018-05-25,Howto & Style,34
United States,2018-05-26,Howto & Style,34
United States,2018-05-27,Howto & Style,36
United States,2018-05-28,Howto & Style,34
United States,2018-05-29,Howto & Style,34
United States,2018-05-30,Howto & Style,40
United States,2018-05-31,Howto & Style,40
United States,2018-06-01,Howto & Style,38
United States,2018-06-02,Howto & Style,40
United States,2018-06-03,Howto & Style,36
United States,2018-06-04,Howto & Style,34
United States,2018-06-05,Howto & Style,38
United States,2018-06-06,Howto & Style,38
United States,2018-06-07,Howto & Style,36
United States,2018-06-08,Howto & Style,38
United States,2018-06-09,Howto & Style,38
United States,2018-06-10,Howto & Style,36
United States,2018-06-11,Howto & Style,36
United States,2018-06-12,Howto & Style,30
United States,2018-06-13,Howto & Style,32
United States,2018-06-14,Howto & Style,36
United States,2017-11-14,Music,90
United States,2017-11-15,Music,74
United States,2017-11-16,Music,58
United States,2017-11-17,Music,58
United States,2017-11-18,Music,68
United States,2017-11-19,Music,80
United States,2017-11-20,Music,86
United States,2017-11-21,Music,96
United States,2017-11-22,Music,94
United States,2017-11-23,Music,72
United States,2017-11-24,Music,64
United States,2017-11-25,Music,70
United States,2017-11-26,Music,68
United States,2017-11-27,Music,62
United States,2017-11-28,Music,64
United States,2017-11-29,Music,62
United States,2017-11-30,Music,54
United States,2017-12-01,Music,50
United States,2017-12-02,Music,74
United States,2017-12-03,Music,84
United States,2017-12-04,Music,70
United States,2017-12-05,Music,72
United States,2017-12-06,Music,76
United States,2017-12-07,Music,66
United States,2017-12-08,Music,46
United States,2017-12-09,Music,52
United States,2017-12-10,Music,52
United States,2017-12-11,Music,54
United States,2017-12-12,Music,44
United States,2017-12-13,Music,52
United States,2017-12-14,Music,68
